person_age,person_income,person_home_ownership,person_emp_length,loan_intent,loan_grade,loan_amnt,loan_int_rate,loan_percent_income,cb_person_default_on_file,cb_person_cred_hist_length,loan_status
36,41221,MORTGAGE,3.3894376272639675,EDUCATION,A,8567,8.23,0.21,N,8,0
41,73109,OWN,,PERSONAL,A,12518,6.25,0.17,N,10,0
20,53972,RENT,1.8197139754510876,HOMEIMPROVEMENT,E,5948,19.54,0.11,N,2,0
27,100223,RENT,2.7691339638974797,VENTURE,B,4506,11.1,0.04,N,5,0
20,119331,RENT,0.0,MEDICAL,A,2803,8.34,0.02,N,2,1
44,28263,MORTGAGE,1.4932626137154525,PERSONAL,B,12879,10.16,0.46,N,6,0
29,27147,RENT,2.8620052465988155,HOMEIMPROVEMENT,A,7138,7.16,0.26,N,6,0
22,26432,RENT,0.0,EDUCATION,A,11360,6.87,0.43,N,3,0
41,33038,MORTGAGE,7.701470410988067,VENTURE,A,8290,7.96,0.25,N,16,1
30,99440,RENT,4.246023498742854,EDUCATION,B,16361,10.22,0.16,N,7,0
39,73732,RENT,9.51160067137739,VENTURE,A,18204,6.85,0.25,N,8,0
34,40144,RENT,3.0289952975578425,VENTURE,B,9820,,0.24,N,10,0
21,53846,MORTGAGE,3.6351286544957553,HOMEIMPROVEMENT,A,20577,7.8,0.38,N,2,0
25,117285,OWN,2.3228743865429693,VENTURE,A,5912,6.49,0.05,N,2,0
22,154725,MORTGAGE,0.0,PERSONAL,D,5570,15.24,0.04,N,2,1
20,62483,RENT,0.5320552033134813,DEBTCONSOLIDATION,C,10235,14.58,0.16,N,2,0
20,12548,MORTGAGE,0.0,MEDICAL,C,11841,12.77,0.94,Y,2,1
56,63799,RENT,,PERSONAL,A,17999,8.66,0.28,N,26,1
33,90591,MORTGAGE,9.971764669588943,DEBTCONSOLIDATION,A,9023,7.08,0.1,Y,7,0
34,61300,MORTGAGE,1.2937250594485505,MEDICAL,C,10880,12.42,0.18,N,9,1
43,80787,MORTGAGE,18.387707694322987,EDUCATION,A,35000,8.6,0.43,N,7,0
25,65932,RENT,2.558105188295813,VENTURE,C,5184,14.9,0.08,N,2,0
20,27472,MORTGAGE,2.0455724742247106,MEDICAL,B,7916,10.04,0.29,N,2,0
38,33275,MORTGAGE,6.612825625144631,MEDICAL,C,12144,14.37,0.36,N,11,0
20,45404,RENT,1.904107151846536,HOMEIMPROVEMENT,B,23445,10.58,0.52,N,2,1
38,97341,MORTGAGE,2.8360603613789417,VENTURE,B,7141,10.63,0.07,N,11,0
20,35552,OWN,0.009676216526217474,DEBTCONSOLIDATION,A,3482,7.75,0.1,N,2,0
20,69615,OWN,1.378639305052517,EDUCATION,C,20582,,0.3,Y,2,0
24,64025,MORTGAGE,4.23847499661396,HOMEIMPROVEMENT,C,6704,13.58,0.1,N,2,0
37,129625,RENT,14.168204587026885,DEBTCONSOLIDATION,A,5547,7.5,0.04,N,15,0
50,52948,MORTGAGE,11.071429326621384,DEBTCONSOLIDATION,B,7319,10.04,0.14,N,19,0
34,20637,MORTGAGE,11.101964253815828,VENTURE,B,5869,9.93,0.28,N,12,0
24,77325,RENT,1.9243625803621534,VENTURE,B,11855,,0.15,N,3,0
40,175594,RENT,15.176883103019069,PERSONAL,A,14531,5.99,0.08,N,8,0
20,80162,RENT,0.6415161853473559,DEBTCONSOLIDATION,D,9373,15.93,0.12,N,2,0
21,35129,RENT,0.6199783616415944,DEBTCONSOLIDATION,B,8301,9.83,0.24,Y,2,0
31,29879,MORTGAGE,10.222199733575586,EDUCATION,D,16020,14.69,0.54,N,8,0
38,32076,RENT,12.309968211596644,HOMEIMPROVEMENT,C,6002,12.84,0.19,Y,9,0
28,163051,RENT,2.467006146793854,HOMEIMPROVEMENT,A,5911,7.07,0.04,N,6,0
27,45250,RENT,2.100341495342718,PERSONAL,A,9513,7.06,0.21,N,5,0
27,37629,RENT,0.8286186427359059,EDUCATION,D,4034,,0.11,N,4,0
42,49655,RENT,14.086662020784752,DEBTCONSOLIDATION,B,3627,10.02,0.07,N,16,0
23,45510,RENT,0.0,VENTURE,A,6980,8.66,0.15,N,3,0
21,128310,RENT,,DEBTCONSOLIDATION,D,7911,15.4,0.06,Y,2,0
27,31009,MORTGAGE,2.417409680568099,DEBTCONSOLIDATION,B,16573,10.89,0.53,N,6,1
44,103709,RENT,11.719979145019812,EDUCATION,A,8624,6.7,0.08,Y,11,0
24,57939,MORTGAGE,3.859955565543577,PERSONAL,B,7066,11.87,0.12,N,4,0
27,105225,RENT,4.72727810108341,VENTURE,C,4567,14.48,0.04,N,6,0
20,129371,RENT,0.1293383413590522,HOMEIMPROVEMENT,A,15236,8.1,0.12,N,2,0
28,56762,RENT,1.4787429620528716,MEDICAL,B,6613,12.08,0.12,N,5,1
32,45556,RENT,9.469020010552402,MEDICAL,A,5610,8.2,0.12,N,5,0
20,56184,RENT,1.263286666662336,HOMEIMPROVEMENT,C,8703,13.85,0.15,N,2,0
42,51424,RENT,7.85673259588413,EDUCATION,C,15837,12.42,0.31,N,10,0
32,21778,RENT,4.596365720720171,PERSONAL,B,11508,8.62,0.53,N,8,0
25,127244,MORTGAGE,5.371397150925491,MEDICAL,C,12221,12.46,0.1,N,2,0
32,62018,RENT,5.619968386322588,PERSONAL,B,6395,9.15,0.1,N,8,0
35,28575,MORTGAGE,10.242810846676504,PERSONAL,B,13416,9.86,0.47,N,6,0
20,17376,MORTGAGE,1.9410576990146515,VENTURE,F,14099,21.38,0.81,N,2,0
33,15060,MORTGAGE,11.551561029529953,HOMEIMPROVEMENT,B,12204,9.65,0.81,N,7,0
44,82765,RENT,12.692725259557786,EDUCATION,F,14825,20.13,0.18,Y,15,0
23,38544,MORTGAGE,2.064927811696277,VENTURE,C,24429,13.55,0.63,N,2,0
25,42184,RENT,5.877549234760134,VENTURE,A,18154,7.57,0.43,N,6,0
26,70861,RENT,1.8521747712681198,PERSONAL,C,5361,13.03,0.08,N,5,0
38,40789,RENT,,VENTURE,A,5841,8.45,0.14,N,9,0
20,73173,OWN,1.1838573479132117,EDUCATION,B,14978,10.52,0.2,N,2,1
34,57090,RENT,5.1371020079231124,HOMEIMPROVEMENT,B,11101,10.64,0.19,N,12,0
27,51726,OWN,4.643925226107268,VENTURE,D,21438,17.98,0.41,N,6,0
51,22810,RENT,13.514113829943112,MEDICAL,A,17177,8.89,0.75,N,13,0
27,34514,MORTGAGE,2.028487954103196,VENTURE,D,6944,16.02,0.2,Y,6,0
20,75462,MORTGAGE,0.0,MEDICAL,D,4222,16.44,0.06,N,2,0
37,37230,OWN,5.687244230530324,EDUCATION,A,14712,6.76,0.4,N,10,0
34,105130,RENT,8.584665112485837,EDUCATION,D,6421,14.33,0.06,N,13,0
32,196913,MORTGAGE,10.433162942512,EDUCATION,A,7818,8.05,0.04,N,4,0
43,77731,OWN,2.8603101325089457,EDUCATION,A,6449,6.65,0.08,Y,19,0
20,123137,RENT,0.0,VENTURE,E,9314,18.95,0.08,Y,2,0
21,80531,RENT,2.255638092649151,PERSONAL,B,13488,12.22,0.17,N,2,0
29,40382,MORTGAGE,6.361480714413039,PERSONAL,B,8261,9.0,0.2,N,6,0
31,60480,RENT,5.542297079292193,EDUCATION,B,10058,8.68,0.17,N,6,0
28,163951,MORTGAGE,6.520893466738413,HOMEIMPROVEMENT,A,8686,6.77,0.05,N,9,0
20,40621,RENT,,DEBTCONSOLIDATION,C,14841,14.15,0.37,N,2,0
25,30588,MORTGAGE,7.604999602087436,HOMEIMPROVEMENT,A,16757,8.5,0.55,N,4,1
49,29033,RENT,11.835562963391494,MEDICAL,A,15609,8.15,0.54,N,16,1
20,48067,RENT,,PERSONAL,D,20821,16.23,0.43,N,2,1
29,31197,RENT,3.5405632192360335,EDUCATION,E,3961,18.51,0.13,N,8,0
35,136040,MORTGAGE,10.297109072497932,DEBTCONSOLIDATION,B,17043,10.6,0.13,N,7,0
38,61022,RENT,10.2772701735079,EDUCATION,A,7231,8.45,0.12,N,15,0
37,92452,MORTGAGE,10.553835604559445,MEDICAL,B,7939,9.98,0.09,N,11,0
24,45969,MORTGAGE,2.955455249781455,VENTURE,D,2855,,0.06,N,4,0
21,28937,RENT,2.822882334626126,PERSONAL,A,12492,6.58,0.43,N,2,0
51,26366,RENT,14.052558729783549,VENTURE,A,4254,7.79,0.16,N,11,1
39,32879,RENT,2.7378699373660336,EDUCATION,D,12301,16.01,0.37,N,12,0
30,65587,RENT,10.154449915053794,VENTURE,B,5133,12.57,0.08,N,8,0
46,72109,RENT,17.3889400106486,HOMEIMPROVEMENT,A,11846,,0.16,N,9,0
20,75490,MORTGAGE,1.2402248590029894,DEBTCONSOLIDATION,A,16909,8.25,0.22,N,2,0
20,23890,OWN,0.0,PERSONAL,D,11599,15.59,0.49,N,2,1
20,54164,RENT,0.0,PERSONAL,B,8389,,0.15,N,2,0
31,30812,MORTGAGE,3.1962151283566667,EDUCATION,A,9864,8.1,0.32,N,7,0
31,67562,OWN,12.347887426240625,MEDICAL,D,3983,15.77,0.06,N,6,0
20,70508,MORTGAGE,2.1901448866860624,MEDICAL,C,7507,12.67,0.11,N,2,0
39,28432,MORTGAGE,,VENTURE,A,11005,6.65,0.39,N,14,0
20,92264,MORTGAGE,0.13922556782466833,DEBTCONSOLIDATION,B,3586,10.58,0.04,N,2,0
33,196094,RENT,5.530530958856536,VENTURE,A,2308,6.92,0.01,N,7,0
36,85747,MORTGAGE,0.8875755319736238,EDUCATION,B,13185,10.32,0.15,N,6,0
31,49535,OWN,6.528509186924974,VENTURE,A,7642,6.51,0.15,N,6,0
20,45519,RENT,0.0,EDUCATION,A,10380,7.91,0.23,N,2,0
43,48291,RENT,10.796464737708888,DEBTCONSOLIDATION,B,13245,9.79,0.27,N,8,0
25,35653,RENT,0.07669797263977973,EDUCATION,B,9816,10.17,0.28,N,4,0
25,62244,RENT,,VENTURE,B,13755,11.55,0.22,N,5,0
23,28965,RENT,0.9206177816816781,PERSONAL,A,6105,7.62,0.21,N,2,0
37,19161,MORTGAGE,5.7372995031018705,MEDICAL,E,10566,19.1,0.55,Y,9,0
24,61131,MORTGAGE,2.8363923689913033,EDUCATION,A,2710,,0.04,N,4,1
20,54812,RENT,0.007258551666714741,PERSONAL,B,9444,10.72,0.17,N,2,0
40,39571,RENT,7.335339680398469,EDUCATION,A,4340,7.84,0.11,N,15,0
29,26756,MORTGAGE,3.862095478491412,PERSONAL,C,23928,12.73,0.89,N,7,1
41,63535,RENT,4.609121423796352,DEBTCONSOLIDATION,A,7806,7.55,0.12,N,13,0
30,31426,RENT,3.6595541032977676,MEDICAL,A,5590,7.16,0.18,N,7,0
23,50190,MORTGAGE,2.2751101456502845,VENTURE,B,8067,10.72,0.16,N,2,0
20,143019,RENT,2.626741650474099,HOMEIMPROVEMENT,A,8109,6.44,0.06,N,2,0
31,77509,RENT,7.2439681008134365,VENTURE,B,3703,9.66,0.05,N,7,0
26,25513,RENT,1.4949642568407546,HOMEIMPROVEMENT,A,15805,6.39,0.62,N,6,0
37,26871,MORTGAGE,3.1372535817482854,EDUCATION,A,16801,6.58,0.63,N,6,0
24,58894,MORTGAGE,2.6222740349934925,PERSONAL,C,23802,,0.4,N,2,0
33,25427,RENT,5.923329398967248,PERSONAL,A,17376,7.91,0.68,N,10,1
29,18016,RENT,6.939814478137237,DEBTCONSOLIDATION,A,15621,7.57,0.87,N,7,1
22,72606,MORTGAGE,1.1144073011993578,EDUCATION,A,12181,7.57,0.17,N,4,0
25,64635,MORTGAGE,0.0,MEDICAL,A,11545,6.72,0.18,N,7,0
20,69412,MORTGAGE,0.13560385217003645,EDUCATION,A,8963,7.48,0.13,N,2,0
52,62609,MORTGAGE,18.363227145816296,HOMEIMPROVEMENT,A,10682,8.51,0.17,N,24,0
33,52264,MORTGAGE,4.280549735749179,VENTURE,A,11060,7.74,0.21,N,6,0
20,37639,MORTGAGE,2.8182795321402225,HOMEIMPROVEMENT,D,10862,16.65,0.29,Y,2,0
51,71960,MORTGAGE,17.80486825817732,MEDICAL,A,15598,7.1,0.22,N,17,0
20,125672,MORTGAGE,0.0,EDUCATION,D,5656,15.62,0.05,N,2,0
24,41123,MORTGAGE,1.8518197725315224,MEDICAL,C,11697,13.92,0.28,Y,3,0
27,30902,RENT,1.6698577549657503,PERSONAL,A,8006,6.75,0.26,N,3,0
29,29018,MORTGAGE,1.4955657864922394,DEBTCONSOLIDATION,A,12657,7.4,0.44,N,5,0
37,33634,MORTGAGE,9.19829542465899,VENTURE,A,18875,7.65,0.56,N,7,0
20,60562,MORTGAGE,0.8471728499134035,HOMEIMPROVEMENT,B,11713,10.19,0.19,N,2,0
30,16700,RENT,7.203639106096528,MEDICAL,C,20078,12.82,1.2,N,9,0
27,68978,MORTGAGE,6.23904157098793,PERSONAL,B,17508,9.98,0.25,N,4,0
31,77199,MORTGAGE,2.516596590815708,DEBTCONSOLIDATION,B,15319,9.4,0.2,N,10,0
26,20151,RENT,2.4258193656799807,MEDICAL,A,14366,7.72,0.71,N,5,0
25,31617,MORTGAGE,3.338784244554393,EDUCATION,C,5648,14.17,0.18,N,4,0
28,56603,MORTGAGE,7.803890313625501,MEDICAL,A,10874,7.1,0.19,N,7,0
50,50065,RENT,18.63097855452775,EDUCATION,F,17869,22.69,0.36,Y,10,1
25,72099,RENT,3.4061978196822253,HOMEIMPROVEMENT,B,25000,9.89,0.35,N,2,0
43,50129,MORTGAGE,11.146955713276887,HOMEIMPROVEMENT,A,3918,6.91,0.08,N,12,0
31,108621,MORTGAGE,6.729669458200668,DEBTCONSOLIDATION,D,3283,16.62,0.03,Y,9,1
30,45404,RENT,9.604955220431707,PERSONAL,B,5125,11.0,0.11,N,7,0
31,31550,RENT,1.485850970214854,MEDICAL,C,9410,14.04,0.3,Y,7,1
34,30185,RENT,10.768412130075875,EDUCATION,B,26922,11.36,0.89,N,7,1
26,81186,RENT,1.8188355145448805,DEBTCONSOLIDATION,D,9518,15.25,0.12,N,6,0
42,55066,RENT,19.15919843917106,VENTURE,D,7667,16.3,0.14,N,15,0
34,76768,MORTGAGE,9.425999691249832,PERSONAL,B,4742,9.38,0.06,Y,4,0
20,75903,MORTGAGE,0.0,DEBTCONSOLIDATION,A,9763,8.35,0.13,N,2,0
20,17837,MORTGAGE,1.4952597514701347,VENTURE,B,31137,11.3,1.75,Y,2,1
49,28939,RENT,,EDUCATION,E,5932,,0.2,Y,10,0
32,30904,RENT,4.3845575528246625,DEBTCONSOLIDATION,B,6473,10.46,0.21,N,5,0
20,34584,RENT,0.0,VENTURE,E,14981,19.32,0.43,Y,2,1
25,42993,MORTGAGE,1.719035948220013,DEBTCONSOLIDATION,B,18618,10.63,0.43,N,3,1
39,93857,MORTGAGE,6.138436918575931,VENTURE,D,6968,17.11,0.07,N,16,0
28,104732,MORTGAGE,6.0008075134616305,MEDICAL,A,10163,7.25,0.1,N,7,0
28,46115,RENT,3.5612492579057204,EDUCATION,B,14248,10.24,0.31,N,4,0
37,47183,MORTGAGE,2.191869230678738,DEBTCONSOLIDATION,B,10081,10.84,0.21,N,11,0
33,36754,MORTGAGE,10.930891755333253,PERSONAL,C,13566,12.49,0.37,Y,8,1
35,56900,MORTGAGE,6.256628457788436,VENTURE,A,15562,7.31,0.27,N,6,0
37,60559,MORTGAGE,11.387121973783415,VENTURE,D,9346,15.96,0.15,N,6,0
23,84420,MORTGAGE,2.4331845164102557,VENTURE,D,7894,14.93,0.09,N,5,0
24,84047,RENT,0.0727939465561196,MEDICAL,C,3940,13.58,0.05,N,3,0
22,15272,MORTGAGE,,MEDICAL,A,4308,7.9,0.28,N,2,1
24,49816,RENT,3.0922053079823777,MEDICAL,A,4618,8.17,0.09,N,3,0
28,115989,RENT,0.0,VENTURE,B,15553,9.3,0.13,N,6,0
29,42575,RENT,0.0,VENTURE,C,19873,14.31,0.47,N,5,1
46,101375,OWN,8.055113784441406,EDUCATION,A,4665,5.84,0.05,N,23,0
32,45773,RENT,4.203193842835468,VENTURE,B,14071,,0.31,Y,7,1
28,59647,MORTGAGE,2.4574497127191863,VENTURE,B,4536,12.13,0.08,N,6,0
20,28990,OWN,1.4122511859110416,MEDICAL,C,2737,13.62,0.09,N,2,0
26,29596,OWN,2.313528238381849,HOMEIMPROVEMENT,B,24244,9.66,0.82,N,2,0
51,80742,MORTGAGE,,EDUCATION,C,4994,12.41,0.06,N,13,0
50,87991,MORTGAGE,14.455116740388373,PERSONAL,A,9408,6.49,0.11,N,25,0
26,54969,RENT,3.678174228596903,EDUCATION,A,2470,6.74,0.04,N,7,0
20,27580,RENT,0.0,DEBTCONSOLIDATION,D,15285,16.78,0.55,N,2,1
25,55497,MORTGAGE,0.0,HOMEIMPROVEMENT,A,8313,7.94,0.15,N,4,0
46,108172,RENT,9.626279331186785,VENTURE,F,10220,21.35,0.09,Y,12,0
28,141290,RENT,2.418296406205791,DEBTCONSOLIDATION,A,10423,,0.07,N,8,0
37,45515,MORTGAGE,4.828070078583904,MEDICAL,B,5053,8.91,0.11,N,12,0
29,21743,MORTGAGE,5.635135176663083,EDUCATION,A,6079,8.01,0.28,N,6,0
20,86008,MORTGAGE,0.0,MEDICAL,G,4275,22.45,0.05,Y,2,0
30,46547,MORTGAGE,2.44902771724849,MEDICAL,F,11769,19.86,0.25,Y,4,0
39,91005,MORTGAGE,7.969324090857797,VENTURE,A,10238,8.3,0.11,N,15,0
24,63233,RENT,4.173918559748042,MEDICAL,A,9460,8.54,0.15,N,4,0
38,33326,RENT,10.83466984547649,VENTURE,C,14168,14.88,0.43,N,13,0
30,55939,OWN,5.0372595658897605,PERSONAL,D,11511,15.18,0.21,N,7,0
38,111255,RENT,8.024040228671005,MEDICAL,C,8742,14.48,0.08,N,9,0
33,49909,RENT,4.720517533088988,EDUCATION,D,14379,16.31,0.29,Y,8,0
21,30664,MORTGAGE,0.0,VENTURE,A,6504,7.0,0.21,N,2,0
26,22612,RENT,6.582166753468602,VENTURE,B,3844,11.47,0.17,N,4,0
26,35429,RENT,1.5094539275574557,EDUCATION,C,8088,12.79,0.23,N,4,0
23,43235,RENT,4.0730755980724265,EDUCATION,A,6382,7.0,0.15,N,2,0
32,85050,RENT,5.080945207735665,VENTURE,C,17389,14.22,0.2,N,3,0
54,29247,RENT,20.063510376039307,MEDICAL,D,13961,15.51,0.48,N,19,0
42,127333,MORTGAGE,0.0,DEBTCONSOLIDATION,D,5435,16.33,0.04,N,17,0
44,25966,MORTGAGE,13.297339866077898,EDUCATION,A,4884,7.1,0.19,N,8,0
23,195304,RENT,3.355801786777498,EDUCATION,A,6610,7.64,0.03,N,4,0
44,139949,RENT,3.601549166630503,VENTURE,B,8966,10.7,0.06,Y,14,1
49,58550,RENT,10.178714726181214,HOMEIMPROVEMENT,A,9365,6.73,0.16,N,16,0
23,21889,MORTGAGE,,PERSONAL,E,6558,18.67,0.3,N,2,0
34,52549,RENT,6.973536347304313,MEDICAL,A,10692,7.08,0.2,N,5,0
34,43793,OWN,6.078092302775848,EDUCATION,C,6053,12.73,0.14,N,8,0
27,26880,RENT,6.072346009256961,VENTURE,B,20934,9.61,0.78,N,4,1
31,63580,MORTGAGE,8.886798775862491,MEDICAL,B,8348,9.62,0.13,N,6,0
35,34440,RENT,,PERSONAL,A,14526,,0.42,N,13,0
28,36563,RENT,3.315054911933588,PERSONAL,A,15303,7.96,0.42,N,6,0
41,48434,RENT,9.557009256064198,MEDICAL,B,9146,9.41,0.19,N,14,0
20,39489,MORTGAGE,0.0,EDUCATION,C,6943,13.57,0.18,N,2,0
26,169903,RENT,4.880867517266582,DEBTCONSOLIDATION,C,3852,13.8,0.02,N,3,0
37,40350,RENT,4.7714086133061215,PERSONAL,A,5764,8.3,0.14,N,11,0
52,69042,MORTGAGE,20.91490238980317,DEBTCONSOLIDATION,A,8378,7.06,0.12,N,27,0
42,58690,RENT,11.00032809532306,MEDICAL,C,5713,13.63,0.1,N,17,0
31,65776,RENT,2.453174861389679,PERSONAL,C,7480,12.58,0.11,N,5,0
28,68596,MORTGAGE,,EDUCATION,A,22773,6.46,0.33,N,2,0
27,87969,RENT,3.962081885387334,MEDICAL,A,7995,7.79,0.09,N,8,0
27,62726,MORTGAGE,1.8139581779848255,PERSONAL,A,11871,9.15,0.19,N,4,0
20,61309,RENT,1.6771075398549549,DEBTCONSOLIDATION,A,15399,8.03,0.25,N,2,0
51,55947,RENT,16.674680862296135,MEDICAL,A,21476,6.53,0.38,N,13,0
29,50205,RENT,2.595896362024095,DEBTCONSOLIDATION,B,12402,9.6,0.25,N,8,0
22,32810,OWN,2.606918368053712,PERSONAL,D,1285,16.49,0.04,Y,3,0
34,52392,MORTGAGE,3.8981274080919435,MEDICAL,A,10776,8.08,0.21,N,8,0
23,61864,OWN,1.1272836065411846,DEBTCONSOLIDATION,C,4938,,0.08,N,2,0
40,67588,RENT,3.4932268680852783,VENTURE,B,6524,10.33,0.1,N,8,0
22,59823,MORTGAGE,2.4065334989280873,PERSONAL,D,9282,16.42,0.16,N,2,0
38,47661,RENT,13.639167670901017,VENTURE,C,15192,12.67,0.32,N,7,0
26,52501,RENT,3.6770594612758747,VENTURE,D,9369,16.82,0.18,N,4,0
32,39954,MORTGAGE,5.3149521955775585,DEBTCONSOLIDATION,B,5347,10.78,0.13,N,5,0
39,64361,RENT,5.7094371098985395,MEDICAL,C,15456,12.85,0.24,Y,7,0
24,47972,RENT,3.9511904834786593,EDUCATION,B,5487,10.43,0.11,Y,4,1
38,59832,RENT,5.072128785966443,DEBTCONSOLIDATION,A,1357,10.28,0.02,N,11,0
20,93942,MORTGAGE,0.0,DEBTCONSOLIDATION,D,6587,15.77,0.07,Y,2,0
47,36675,RENT,21.515201892000032,MEDICAL,C,5677,13.95,0.15,N,14,0
41,75220,RENT,8.805420248512052,EDUCATION,A,10114,8.17,0.13,N,7,0
29,55175,OTHER,4.625253293877685,PERSONAL,D,15021,16.15,0.27,N,6,0
43,164663,RENT,9.339040052971493,EDUCATION,B,5468,10.18,0.03,N,8,1
41,48099,RENT,10.223927245674702,VENTURE,A,9817,6.92,0.2,N,13,0
29,79406,MORTGAGE,2.2948666276747276,EDUCATION,B,18668,10.36,0.24,N,4,0
29,54635,MORTGAGE,,PERSONAL,B,5112,10.39,0.09,N,6,0
21,25246,RENT,3.601004011951053,EDUCATION,B,10550,11.52,0.42,N,3,0
30,40685,MORTGAGE,0.7909806617179869,PERSONAL,A,27053,,0.66,N,7,1
20,87926,RENT,2.5951722703768407,PERSONAL,E,11532,19.95,0.13,Y,2,1
38,42702,MORTGAGE,8.351673426695195,VENTURE,E,8620,18.22,0.2,N,10,0
38,15976,RENT,10.425759031639402,EDUCATION,A,12780,8.34,0.8,N,5,1
20,53248,RENT,1.981464755674915,EDUCATION,B,15030,10.72,0.28,N,2,0
46,29709,RENT,9.284614814103538,MEDICAL,A,10291,6.64,0.35,Y,20,0
24,58250,OWN,0.9502357074994032,VENTURE,D,22636,14.81,0.39,N,2,1
69,127151,MORTGAGE,22.3384860440647,PERSONAL,D,7655,15.74,0.06,N,34,0
32,82718,OWN,2.7831755798903877,EDUCATION,B,6283,10.39,0.08,N,10,0
46,126141,MORTGAGE,11.892213501126315,PERSONAL,C,11751,12.78,0.09,N,20,0
21,39781,RENT,3.1981011911722272,PERSONAL,C,8623,14.49,0.22,N,3,0
26,50074,RENT,0.9983996066223296,VENTURE,B,17728,11.69,0.35,Y,3,1
24,30502,MORTGAGE,1.243526938025345,MEDICAL,B,16063,10.35,0.53,N,3,0
20,37189,MORTGAGE,1.1874458396356653,DEBTCONSOLIDATION,A,10965,8.72,0.29,N,2,1
20,32539,OWN,1.7602690955908276,DEBTCONSOLIDATION,A,12966,7.84,0.4,N,2,0
28,26404,RENT,3.4868689511588764,HOMEIMPROVEMENT,B,7532,8.93,0.29,N,2,0
33,114831,RENT,11.513440868147757,MEDICAL,A,11035,5.87,0.1,N,10,0
20,17144,RENT,0.7822310460219689,HOMEIMPROVEMENT,A,2290,7.77,0.13,N,3,0
26,115102,RENT,5.2578047799040295,EDUCATION,A,18756,7.38,0.16,N,5,0
23,107509,RENT,1.4547674559470922,VENTURE,B,11854,9.75,0.11,N,2,0
29,71316,RENT,1.80443447032656,VENTURE,F,12683,20.85,0.18,Y,8,0
37,29349,MORTGAGE,12.804463982650473,VENTURE,D,9285,17.75,0.32,N,13,0
30,22692,RENT,8.683282573716712,PERSONAL,C,10558,13.56,0.47,N,7,0
24,40069,RENT,2.0028766306603663,EDUCATION,C,8547,13.16,0.21,N,5,0
41,76405,MORTGAGE,5.891789347683886,DEBTCONSOLIDATION,B,12702,9.94,0.17,N,8,0
33,54267,RENT,3.1240042432584225,VENTURE,A,9108,6.55,0.17,N,10,0
31,30518,MORTGAGE,1.8744296581204043,HOMEIMPROVEMENT,B,9005,11.15,0.3,N,8,0
20,101876,RENT,0.0,EDUCATION,A,1693,7.16,0.02,Y,2,0
40,136818,MORTGAGE,17.506708269118786,PERSONAL,B,11297,10.39,0.08,N,12,0
34,47828,MORTGAGE,7.654873073480263,VENTURE,A,12441,7.17,0.26,N,12,0
35,57534,OWN,8.931579740248345,VENTURE,C,14109,14.78,0.25,N,5,0
27,23626,MORTGAGE,2.4860625532875607,DEBTCONSOLIDATION,A,12681,6.36,0.54,N,5,0
26,43134,RENT,3.8760636569083973,MEDICAL,A,2410,,0.06,N,2,1
51,71735,RENT,19.31361166464839,MEDICAL,E,10120,19.2,0.14,Y,19,1
25,65852,MORTGAGE,0.9297192316636513,PERSONAL,A,9297,6.91,0.14,N,4,0
20,40977,MORTGAGE,1.2573663803237927,VENTURE,B,7093,10.98,0.17,N,2,0
31,46591,MORTGAGE,4.9293709673413675,MEDICAL,A,16158,7.36,0.35,N,9,0
29,42363,RENT,8.656629179420829,VENTURE,A,10865,8.15,0.26,N,6,0
42,46483,MORTGAGE,13.403682185997914,VENTURE,B,16296,9.72,0.35,N,13,0
28,68376,MORTGAGE,6.237573305993264,PERSONAL,B,3269,10.72,0.05,N,6,0
36,18358,MORTGAGE,4.9270953701644995,EDUCATION,A,7358,7.56,0.4,N,8,0
47,52005,RENT,18.099812586442617,PERSONAL,D,2032,16.43,0.04,Y,11,0
33,65675,OTHER,1.8387033446460719,PERSONAL,C,19556,11.59,0.3,Y,11,0
21,39586,RENT,0.6109252343586742,DEBTCONSOLIDATION,A,16487,6.93,0.42,N,2,1
20,41621,RENT,1.7061328092726924,DEBTCONSOLIDATION,A,21410,7.97,0.51,N,2,0
34,42289,MORTGAGE,0.0,VENTURE,C,17927,14.9,0.42,N,5,0
26,41627,RENT,3.481247476471872,MEDICAL,C,10170,14.34,0.24,N,2,0
32,54351,MORTGAGE,9.201498682643102,EDUCATION,A,7524,,0.14,N,7,0
29,58159,RENT,2.7369628559503125,MEDICAL,B,12980,9.82,0.22,N,4,0
20,17063,RENT,2.265688865306193,EDUCATION,A,7752,7.74,0.45,N,2,0
28,77581,RENT,2.7711248049982573,DEBTCONSOLIDATION,A,13167,7.97,0.17,N,3,0
20,46189,RENT,3.880570106813077,DEBTCONSOLIDATION,A,7834,8.92,0.17,N,2,0
25,156863,RENT,5.48481851535854,VENTURE,E,14923,17.79,0.1,N,2,0
40,28130,RENT,7.211705298877024,MEDICAL,C,5526,13.2,0.2,Y,11,0
30,33623,MORTGAGE,5.369239604459473,EDUCATION,C,14646,15.11,0.44,N,8,0
35,48455,MORTGAGE,7.927353132076324,DEBTCONSOLIDATION,A,4559,7.34,0.09,N,10,0
31,68000,MORTGAGE,7.155914972994401,DEBTCONSOLIDATION,A,8242,7.89,0.12,N,8,0
27,18528,MORTGAGE,3.0185378190810828,MEDICAL,A,3776,6.65,0.2,N,6,0
32,34337,RENT,4.118449150765793,PERSONAL,B,8582,10.23,0.25,N,8,0
